age,gender,height_cm,weight_kg,body_fat_percent,diastolic,systolic,gripforce,sit_and_bend_forward_cm,sit_ups_counts,broad_jump_cm,class,height_m,bmi
24.0,F,159.8,48.8,18.2,77.0,117.0,31.2,29.2,45.0,192.0,A,1.598,19.110245754627574
28.0,M,187.0,98.54,24.2,81.0,135.0,49.4,15.2,54.0,184.0,D,1.87,28.179244473676683
26.0,M,174.9,86.9,29.1,92.0,142.0,34.6,13.1,41.0,219.0,D,1.749,28.407967176212104
22.0,M,166.9,67.8,22.8,77.0,121.0,35.3,8.0,56.0,204.0,D,1.669,24.339800851605833
37.0,F,157.3,61.1,33.4,69.0,118.0,24.7,19.9,25.0,131.0,D,1.5730000000000002,24.693563386275628
31.0,F,171.0,61.68,21.0,74.0,125.0,27.7,24.0,30.0,172.0,B,1.71,21.093669847132453
22.0,M,172.4,72.6,17.9,85.0,131.0,45.7,15.1,54.0,224.0,D,1.724,24.42654809136471
21.0,F,166.4,64.1,31.1,73.0,125.0,36.8,24.0,46.0,166.0,A,1.6640000000000001,23.150020802514785
24.0,F,166.9,54.3,20.7,86.0,122.0,28.8,19.9,42.0,190.0,A,1.669,19.493380328056
24.0,F,168.8,59.8,19.3,80.0,120.0,30.5,25.9,35.0,194.0,B,1.6880000000000002,20.98728689831764
22.0,F,162.4,46.9,16.8,76.0,125.0,27.6,15.4,38.0,163.0,B,1.624,17.78282656701206
63.0,F,155.6,52.7,24.2,75.0,132.0,23.1,23.1,23.0,125.0,A,1.556,21.76664177477019
31.0,M,171.0,72.2,22.4,78.0,141.0,39.5,13.0,36.0,202.0,C,1.71,24.69135802469136
21.0,F,163.8,85.1,47.9,94.0,149.0,25.8,18.7,0.0,113.0,D,1.6380000000000001,31.717705710379697
39.0,M,170.4,92.3,27.4,99.0,144.0,43.5,16.7,32.0,212.0,D,1.704,31.787949921752737
23.0,M,172.9,76.7,16.5,88.0,144.0,51.3,20.1,61.0,234.0,A,1.729,25.656970651034758
59.0,M,160.7,56.8,18.2,90.0,142.0,29.1,15.9,45.0,187.0,C,1.607,21.99462603133692
28.0,F,166.0,59.1,23.4,82.0,120.0,30.8,23.6,42.0,186.0,A,1.66,21.447234722020614
63.0,M,165.1,66.3,22.6,87.0,135.0,38.8,18.8,34.0,151.0,A,1.651,24.32312556932806
59.0,M,166.0,67.6,23.0,74.0,126.0,31.9,5.9,33.0,163.0,C,1.66,24.531862389316302
37.0,M,172.7,69.9,19.8,79.0,120.0,52.5,12.1,57.0,233.0,B,1.7269999999999999,23.43648628395567
25.0,M,173.0,69.6,15.2,80.0,120.0,44.1,7.3,44.0,188.0,C,1.73,23.25503692071235
41.0,M,183.8,76.8,16.9,74.0,129.0,50.6,11.2,40.0,217.0,B,1.838,22.733704255820477
59.0,F,164.9,62.6,26.1,89.0,153.0,21.1,18.6,16.0,144.0,B,1.649,23.021468438706812
21.0,F,150.2,53.4,32.1,75.0,134.0,24.8,26.2,49.0,199.0,B,1.5019999999999998,23.67017079756951
28.0,M,174.5,68.5,7.2,90.0,141.0,46.4,28.2,56.0,251.0,A,1.745,22.495710215843875
27.0,M,173.4,66.4,15.8,73.0,127.0,38.8,10.3,49.0,228.0,B,1.734,22.0836010637378
56.0,F,167.0,69.2,30.9,68.0,113.0,27.8,20.5,22.0,143.0,B,1.67,24.812650148804188
56.0,F,151.5,54.2,26.7,63.0,124.0,21.7,24.5,15.0,153.0,B,1.515,23.614242612380053
22.0,M,176.4,73.3,17.8,80.0,120.0,43.8,12.5,40.0,235.0,D,1.764,23.55628570400193
28.0,M,171.0,74.8,19.1,75.0,132.0,48.4,19.5,56.0,230.0,A,1.71,25.580520502034815
63.0,F,153.0,50.3,25.9,69.0,118.0,26.8,18.8,11.0,106.0,C,1.53,21.487462087231407
25.0,M,170.7,58.0,15.3,88.0,140.0,37.9,-1.2,50.0,200.0,D,1.7069999999999999,19.90494359865594
26.0,M,174.2,84.9,31.5,83.0,129.0,39.7,7.7,40.0,201.0,D,1.742,27.977660052646772
50.0,M,163.9,57.8,15.0,76.0,143.0,42.3,17.0,41.0,221.0,A,1.639,21.5164159458233
48.0,M,175.3,85.4,21.1,85.0,133.0,56.2,22.3,35.0,218.0,C,1.7530000000000001,27.79035141127149
29.0,M,177.0,88.3,25.7,64.0,132.0,45.2,16.3,44.0,194.0,D,1.77,28.18474895464266
39.0,M,170.6,75.7,23.0,84.0,125.0,43.8,9.2,61.0,185.0,C,1.706,26.009848696209094
35.0,M,171.7,65.6,13.5,89.0,155.0,54.3,27.6,44.0,222.0,B,1.7169999999999999,22.25170271318132
46.0,M,174.6,65.3,21.5,75.0,112.0,36.0,13.2,36.0,176.0,C,1.746,21.420258250243727
41.0,M,165.5,86.0,24.3,94.0,159.0,49.1,18.6,45.0,212.0,B,1.655,31.398033971942567
42.0,M,181.4,90.3,16.1,82.0,136.0,49.0,14.0,38.0,213.0,B,1.814,27.44183728418803
58.0,M,178.0,72.8,24.3,62.0,129.0,39.0,23.5,30.0,168.0,D,1.78,22.976896856457515
22.0,M,178.4,92.0,31.9,74.0,129.0,29.9,-5.5,40.0,188.0,D,1.784,28.906674174023205
27.0,F,164.0,59.2,34.3,80.0,120.0,26.1,10.3,40.0,166.0,C,1.64,22.010707911957173
25.0,F,166.6,51.98,20.2,67.0,118.0,26.1,12.5,34.0,166.0,C,1.666,18.72777922693687
55.0,M,164.0,68.2,22.7,81.0,121.0,43.1,16.0,33.0,183.0,B,1.64,25.356930398572285
27.0,M,179.6,73.6,14.9,76.0,123.0,52.3,16.0,53.0,233.0,A,1.796,22.817347136174916
44.0,M,173.6,88.4,28.8,86.0,152.0,39.3,-4.0,33.0,190.0,D,1.736,29.33275287222069
33.0,M,175.2,83.3,28.1,99.0,155.0,45.5,18.1,39.0,193.0,D,1.7519999999999998,27.137934988845107
50.0,M,167.2,67.3,16.1,83.0,138.0,50.6,21.2,39.0,210.0,B,1.672,24.073681921201437
28.0,M,171.0,66.3,20.5,90.0,145.0,46.6,20.6,55.0,239.0,A,1.71,22.67364317225813
25.0,F,168.4,52.06,26.2,70.0,110.0,22.1,14.3,37.0,151.0,B,1.6840000000000002,18.357772750097322
60.0,M,175.2,78.1,22.5,93.0,135.0,48.8,10.6,45.0,211.0,B,1.7519999999999998,25.443850211630288
57.0,M,168.5,69.3,17.9,88.0,144.0,31.9,21.2,41.0,203.0,C,1.685,24.408069103364472
21.0,F,160.2,59.4,32.8,78.0,125.0,25.7,20.2,36.0,165.0,A,1.6019999999999999,23.145225771156845
26.0,M,178.8,78.1,10.3,87.0,139.0,31.3,21.8,61.0,264.0,C,1.788,24.429580249137924
35.0,M,177.9,75.5,14.9,90.0,137.0,50.4,15.1,46.0,237.0,A,1.7790000000000001,23.855858793538125
63.0,M,166.1,64.6,17.9,92.0,156.0,39.1,13.7,43.0,185.0,A,1.661,23.41495098989786
42.0,M,182.3,86.4,21.3,78.0,134.0,56.3,15.3,27.0,190.0,D,1.8230000000000002,25.99802788107948
24.0,F,166.6,61.2,33.4,69.0,105.0,25.5,14.2,19.0,161.0,D,1.666,22.049636181003017
28.0,M,170.8,68.48,19.0,76.0,128.0,35.1,11.2,34.0,185.0,D,1.7080000000000002,23.474049657487285
51.0,M,172.6,71.3,20.3,82.0,137.0,42.4,13.2,34.0,220.0,B,1.726,23.933595517536308
55.0,F,154.6,59.4,32.3,92.0,139.0,26.6,23.9,28.0,125.0,A,1.546,24.85235026249772
26.0,F,156.8,51.0,33.3,66.0,102.0,16.7,-3.8,0.0,127.0,D,1.568,20.743310079133693
39.0,M,173.6,64.2,13.9,63.0,122.0,53.2,19.9,49.0,217.0,C,1.736,21.302745864214575
37.0,M,176.0,65.0,16.0,84.0,123.0,47.0,15.0,47.0,220.0,A,1.76,20.983987603305785
24.0,M,171.3,65.8,4.0,74.0,126.0,56.3,7.6,55.0,283.0,C,1.713,22.42390101585724
34.0,M,175.5,96.6,34.9,98.0,149.0,44.8,4.9,37.0,214.0,D,1.755,31.36338179073222
26.0,F,153.3,46.9,27.9,64.0,112.0,21.1,22.2,32.0,117.0,C,1.5330000000000001,19.956691001915242
21.0,M,165.0,65.9,15.9,80.0,120.0,33.4,25.0,33.0,210.0,D,1.65,24.20569329660239
49.0,F,171.4,60.9,26.1,74.0,118.0,27.8,20.8,28.0,169.0,B,1.714,20.729826032849115
49.0,F,156.0,52.3,26.5,81.0,115.0,24.4,19.8,31.0,150.0,C,1.56,21.490795529257063
34.0,F,163.7,50.6,20.7,63.0,120.0,24.6,28.4,19.0,170.0,C,1.6369999999999998,18.882224549951886
23.0,F,160.8,59.0,30.5,59.0,108.0,19.6,13.7,40.0,194.0,C,1.608,22.81812331377936
28.0,M,166.0,66.2,20.5,49.0,122.0,48.6,20.6,55.0,223.0,A,1.66,24.023806067644074
29.0,M,166.8,67.2,23.7,59.0,116.0,53.1,23.5,63.0,223.0,A,1.6680000000000001,24.153339199144277
56.0,M,166.3,63.8,25.1,66.0,122.0,32.2,15.8,29.0,195.0,B,1.663,23.06939367631037
29.0,M,170.9,63.0,14.5,83.0,123.0,44.0,18.8,40.0,227.0,C,1.709,21.57031185535154
29.0,F,165.6,51.6,22.0,67.0,104.0,27.9,15.8,39.0,157.0,B,1.656,18.81607505426031
30.0,M,171.6,78.3,18.9,69.0,129.0,47.1,15.1,67.0,181.0,A,1.716,26.590542324808062
59.0,F,150.9,55.8,35.6,84.0,128.0,21.6,19.2,7.0,117.0,D,1.5090000000000001,24.50505713235497
26.0,M,179.0,97.4,31.4,78.0,130.0,51.7,21.1,45.0,195.0,D,1.79,30.398551855435226
60.0,F,158.8,65.5,35.6,69.0,128.0,27.9,20.1,21.0,147.0,A,1.588,25.974087774175327
26.0,M,179.0,69.8,17.6,66.0,118.0,33.6,-5.0,48.0,220.0,D,1.79,21.784588495989514
30.0,M,182.1,80.34,13.8,96.0,158.0,51.3,17.9,42.0,244.0,B,1.821,24.227685966488355
21.0,M,181.0,75.3,12.9,80.0,120.0,45.5,18.1,57.0,238.0,A,1.81,22.98464637831568
40.0,M,177.0,75.5,18.2,79.0,123.0,45.2,20.4,59.0,238.0,B,1.77,24.099077531999104
21.0,M,166.3,66.5,13.7,79.0,127.0,38.9,25.2,53.0,248.0,B,1.663,24.045684631263946
21.0,M,173.9,62.3,8.3,69.0,131.0,40.0,13.6,52.0,253.0,B,1.739,20.60102753824995
48.0,F,160.3,52.3,16.4,71.0,114.0,37.3,23.6,47.0,178.0,A,1.6030000000000002,20.353291103821626
41.0,F,165.7,50.1,20.5,90.0,128.0,30.6,20.6,42.0,190.0,A,1.6569999999999998,18.247051972047416
35.0,F,158.6,49.5,24.7,71.0,117.0,23.3,24.1,37.0,177.0,A,1.5859999999999999,19.678810016395037
21.0,M,172.6,65.0,12.6,93.0,152.0,42.9,18.5,55.0,214.0,B,1.726,21.8188458434763
33.0,F,166.9,59.5,25.4,53.0,104.0,22.2,13.2,49.0,160.0,C,1.669,21.360149714904825
26.0,F,164.7,61.1,26.7,70.0,108.0,32.9,22.2,42.0,197.0,A,1.6469999999999998,22.524440492529525
21.0,M,176.1,90.5,20.8,89.0,146.0,38.8,8.5,50.0,176.0,D,1.761,29.182995439391114
48.0,M,169.4,72.9,24.9,99.0,153.0,35.4,9.0,32.0,193.0,D,1.694,25.403918824547787
29.0,M,171.0,72.5,17.5,64.0,122.0,45.3,18.0,55.0,254.0,A,1.71,24.793953695154066
21.0,M,181.0,91.1,24.4,99.0,138.0,56.7,11.0,51.0,249.0,C,1.81,27.807453984921093
37.0,M,164.4,67.2,18.7,61.0,113.0,39.5,16.6,44.0,210.0,B,1.6440000000000001,24.86369367929387
33.0,M,168.6,81.5,23.9,83.0,123.0,51.5,22.6,45.0,223.0,B,1.686,28.670975404172808
46.0,M,172.2,77.4,24.0,85.0,144.0,42.2,23.8,41.0,205.0,C,1.722,26.10205295681628
27.0,F,163.3,50.9,28.0,69.0,117.0,25.6,21.6,23.0,173.0,C,1.633,19.087340143526298
64.0,M,165.0,78.7,31.7,77.0,134.0,38.4,9.6,25.0,190.0,B,1.65,28.907254361799822
25.0,M,181.7,75.0,15.4,76.0,129.0,49.5,17.2,57.0,248.0,A,1.817,22.717022531348736
22.0,M,182.0,81.8,11.2,63.0,123.0,53.1,17.3,65.0,266.0,A,1.82,24.69508513464557
53.0,M,175.5,81.0,30.3,93.0,145.0,39.9,12.0,21.0,180.0,D,1.755,26.29848783694938
21.0,F,164.2,59.3,31.7,54.0,108.0,26.4,24.5,40.0,164.0,A,1.642,21.99421103464033
57.0,F,161.0,65.4,40.0,83.0,140.0,28.2,9.5,18.0,144.0,D,1.61,25.230508082249912
25.0,M,181.0,79.88,22.7,81.0,153.0,44.5,13.8,38.0,194.0,C,1.81,24.38265010225573
34.0,M,182.9,91.28,23.8,89.0,153.0,64.0,8.9,37.0,219.0,C,1.829,27.28652434906783
30.0,M,168.7,66.5,18.4,94.0,132.0,39.6,10.9,51.0,228.0,D,1.6869999999999998,23.366382416674256
21.0,F,160.5,47.7,21.1,63.0,109.0,31.0,21.9,47.0,162.0,A,1.605,18.51690103939209
33.0,F,165.1,50.6,22.4,77.0,127.0,21.8,17.6,24.0,150.0,C,1.651,18.56335073616893
41.0,M,170.7,73.6,23.6,75.0,137.0,42.9,11.9,38.0,193.0,B,1.7069999999999999,25.258687049328913
23.0,M,173.2,68.9,10.4,84.0,136.0,44.6,11.8,40.0,242.0,D,1.732,22.968014123495248
21.0,M,173.1,69.5,17.0,83.0,122.0,42.7,1.7,53.0,238.0,D,1.7309999999999999,23.194801961445904
29.0,M,174.9,75.2,14.5,73.0,136.0,57.7,26.4,62.0,234.0,A,1.749,24.583189086894706
63.0,M,176.9,82.0,32.2,69.0,121.0,39.4,7.7,12.0,115.0,D,1.7690000000000001,26.20343258575792
62.0,F,158.7,56.0,31.8,96.0,145.0,26.6,26.0,18.0,145.0,C,1.587,22.23484843972907
49.0,M,178.0,76.6,16.7,88.0,135.0,49.5,18.1,36.0,170.0,B,1.78,24.176240373690188
28.0,M,178.4,79.2,15.5,63.0,129.0,48.4,16.0,59.0,248.0,A,1.784,24.88487602807215
61.0,M,163.5,65.0,27.6,76.0,111.0,29.4,3.6,38.0,147.0,C,1.635,24.3151998054784
38.0,M,176.4,73.9,17.54,96.0,144.0,49.3,7.2,47.0,212.0,C,1.764,23.74910659653128
39.0,M,180.5,77.1,12.8,84.0,144.0,47.8,16.2,49.0,219.0,A,1.805,23.664643457309257
27.0,M,179.0,76.3,23.8,80.0,120.0,41.0,21.2,61.0,256.0,B,1.79,23.81323928716332
57.0,M,175.7,63.5,19.7,79.0,159.0,49.9,4.5,33.0,176.0,C,1.757,20.569806310168712
49.0,F,164.7,72.1,34.3,89.0,154.0,36.1,15.3,22.0,137.0,B,1.6469999999999998,26.579577078745967
37.0,M,176.3,73.5,20.2,74.0,143.0,43.6,14.0,55.0,214.0,B,1.7630000000000001,23.647362804274795
36.0,M,174.5,73.4,20.8,80.0,130.0,49.8,9.6,57.0,208.0,B,1.745,24.104892406466284
26.0,F,161.4,57.9,35.9,81.0,108.0,16.2,0.9,28.0,144.0,D,1.614,22.226521653008295
52.0,F,159.9,72.1,38.2,78.0,124.0,26.4,17.4,0.0,108.0,D,1.599,28.19930061041121
40.0,M,166.9,71.2,22.1,91.0,145.0,41.5,13.9,38.0,187.0,B,1.669,25.56038083531468
58.0,M,162.0,60.0,19.2,78.0,128.0,36.3,5.1,23.0,191.0,C,1.62,22.86236854138088
21.0,M,172.1,74.4,18.0,89.0,132.0,46.1,7.6,56.0,200.0,C,1.7209999999999999,25.119511817143465
24.0,F,158.0,46.1,22.2,83.0,122.0,22.1,21.4,32.0,149.0,C,1.58,18.466591892324946
21.0,M,175.1,71.5,21.1,94.0,138.0,33.0,10.3,26.0,182.0,D,1.751,23.32027941282472
54.0,M,170.1,78.1,24.1,78.0,134.0,50.3,17.5,28.0,187.0,C,1.7009999999999998,26.99245628241644
62.0,M,168.6,95.0,37.7,92.0,155.0,43.7,3.7,8.0,147.0,D,1.686,33.42015537909714
41.0,M,179.2,77.3,17.3,77.0,127.0,46.9,5.8,46.0,215.0,C,1.7919999999999998,24.0715182557398
23.0,M,172.2,79.74,14.4,89.0,158.0,46.5,13.0,60.0,218.0,B,1.722,26.891184790394444
61.0,M,158.6,43.2,14.9,59.0,117.0,22.7,10.3,26.0,130.0,C,1.5859999999999999,17.17423419612658
26.0,F,157.9,60.2,33.1,70.0,127.0,37.2,24.9,34.0,178.0,B,1.579,24.145279176782353
21.0,F,159.6,49.1,29.9,74.0,127.0,22.5,25.2,43.0,173.0,A,1.5959999999999999,19.2759467591284
40.0,M,171.4,72.8,24.5,79.0,128.0,47.2,21.0,46.0,220.0,A,1.714,24.78048169444032
34.0,F,167.6,60.0,25.2,71.0,101.0,20.1,20.3,39.0,137.0,D,1.676,21.360097060281042
57.0,M,165.8,76.9,28.2,75.0,118.0,45.0,12.0,24.0,180.0,D,1.6580000000000001,27.974174998290263
21.0,M,176.9,78.76,31.2,86.0,132.0,35.1,-5.1,36.0,182.0,D,1.7690000000000001,25.16807744456456
26.0,F,159.5,53.4,29.2,74.0,111.0,26.7,21.1,55.0,183.0,A,1.595,20.990359764546337
51.0,M,175.5,76.1,21.5,98.0,138.0,54.0,19.6,35.0,222.0,B,1.755,24.707591659158613
23.0,F,155.1,53.5,40.3,65.0,115.0,17.6,6.0,4.0,106.0,D,1.551,22.23976461599409
37.0,M,169.4,73.3,14.2,92.0,140.0,48.9,10.9,48.0,242.0,B,1.694,25.543309325642696
43.0,M,174.9,63.0,16.5,68.0,99.0,45.6,15.9,38.0,231.0,B,1.749,20.59495894247828
50.0,F,164.8,64.1,30.0,75.0,144.0,37.4,21.6,26.0,156.0,B,1.6480000000000001,23.60171788104439
61.0,F,151.3,50.9,26.9,97.0,135.0,21.7,22.8,18.0,142.0,A,1.5130000000000001,22.235142971095623
27.0,M,170.2,76.3,23.4,76.0,129.0,48.1,8.0,49.0,204.0,C,1.702,26.339372632735937
51.0,M,168.0,74.9,20.9,91.0,134.0,44.9,4.1,29.0,211.0,D,1.68,26.53769841269842
25.0,M,181.7,74.8,13.0,77.0,135.0,46.8,6.1,57.0,253.0,C,1.817,22.65644380459847
29.0,M,175.2,85.4,18.9,91.0,149.0,51.1,16.8,54.0,253.0,C,1.7519999999999998,27.822084610412634
24.0,F,163.0,61.34,40.5,79.0,112.0,20.2,24.5,9.0,150.0,D,1.63,23.087056343859388
22.0,M,169.2,56.3,14.3,64.0,108.0,33.2,8.4,62.0,209.0,C,1.692,19.66562155938948
63.0,F,161.6,77.0,31.9,80.0,120.0,19.3,8.4,17.0,147.0,D,1.6159999999999999,29.485467111067546
34.0,M,171.6,65.6,21.3,78.0,140.0,43.6,18.3,43.0,120.0,C,1.716,22.277644655267032
56.0,F,157.0,59.6,26.7,72.0,118.0,21.4,17.2,10.0,167.0,C,1.57,24.179479897764615
46.0,M,179.9,79.1,17.2,75.0,145.0,4.4,15.4,60.0,237.0,B,1.7990000000000002,24.440729069111022
57.0,F,151.3,60.0,39.9,60.0,122.0,23.9,16.2,8.0,155.0,D,1.5130000000000001,26.210384641763014
23.0,M,159.3,60.0,17.0,90.0,151.0,26.3,13.1,21.0,250.0,D,1.5930000000000002,23.64393184400206
46.0,F,161.6,54.8,21.6,71.0,114.0,19.6,22.8,15.0,129.0,D,1.6159999999999999,20.9844623076169
58.0,M,168.6,64.0,19.2,94.0,145.0,40.4,20.1,37.0,209.0,A,1.686,22.51463099223386
46.0,F,157.7,52.5,31.5,65.0,109.0,23.0,12.6,8.0,138.0,D,1.577,21.110373476685503
62.0,F,155.1,55.6,15.8,74.0,124.0,28.5,18.5,25.0,126.0,B,1.551,23.11272733923872
23.0,M,181.0,93.2,21.3,72.0,129.0,56.8,25.5,52.0,214.0,B,1.81,28.448460059216753
22.0,F,165.8,55.4,28.8,89.0,114.0,21.8,8.7,31.0,152.0,D,1.6580000000000001,20.153046747792985
37.0,M,165.0,86.9,28.9,70.0,114.0,42.7,17.3,51.0,242.0,A,1.65,31.919191919191924
29.0,F,164.1,52.54,21.4,73.0,116.0,32.6,31.3,40.0,172.0,A,1.641,19.510702478126586
56.0,M,173.6,77.4,22.6,74.0,136.0,42.1,8.2,30.0,206.0,C,1.736,25.682749686763366
55.0,M,162.3,65.5,30.7,118.0,186.0,40.6,11.9,23.0,162.0,C,1.6230000000000002,24.865904441278307
40.0,M,187.3,90.3,23.1,65.0,113.0,59.2,7.5,27.0,220.0,D,1.8730000000000002,25.74021650857194
54.0,M,161.4,63.0,18.2,78.0,130.0,39.7,17.7,39.0,205.0,A,1.614,24.184298171667056
28.0,M,171.2,74.1,26.2,83.0,138.0,37.3,9.9,51.0,197.0,D,1.712,25.281956939470696
22.0,M,172.6,70.2,17.1,70.0,139.0,43.0,14.5,48.0,211.0,C,1.726,23.564353510954405
23.0,M,175.0,78.7,19.6,76.0,127.0,44.6,2.4,44.0,193.0,D,1.75,25.697959183673472
48.0,F,161.3,77.4,41.8,68.0,117.0,36.4,7.5,30.0,160.0,D,1.6130000000000002,29.748990014101935
28.0,F,159.6,61.7,25.5,82.0,125.0,29.1,22.5,25.0,153.0,C,1.5959999999999999,24.222523727866037
22.0,F,167.1,53.7,28.8,92.0,121.0,26.7,23.9,8.0,172.0,D,1.671,19.23186429824646
43.0,M,162.6,70.4,27.4,92.0,132.0,27.6,5.0,40.0,190.0,D,1.626,26.627572548788223
48.0,F,156.7,60.6,35.5,98.0,156.0,28.2,24.1,32.0,153.0,A,1.567,24.679401943971243
37.0,F,157.8,75.7,38.4,83.0,121.0,30.9,13.6,15.0,126.0,D,1.578,30.40058086393872
25.0,M,168.8,70.6,22.1,84.0,148.0,45.2,13.5,41.0,200.0,C,1.6880000000000002,24.77763302711079
30.0,M,168.2,76.6,16.1,60.0,116.0,47.8,4.6,55.0,227.0,C,1.682,27.07551878249239
23.0,M,185.1,75.4,13.6,77.0,137.0,52.7,19.4,66.0,238.0,C,1.851,22.006881674484365
26.0,F,166.9,64.8,26.8,76.0,130.0,35.0,23.2,44.0,171.0,A,1.669,23.262818513039203
21.0,F,163.8,58.2,23.1,80.0,143.0,24.6,19.6,41.0,175.0,B,1.6380000000000001,21.691779933538175
24.0,M,164.2,61.7,12.2,65.0,118.0,48.6,8.4,58.0,224.0,C,1.642,22.884364600966414
29.0,M,177.3,68.7,18.0,77.0,123.0,39.7,-10.2,33.0,168.0,D,1.7730000000000001,21.854419030331833
60.0,M,167.2,72.1,27.3,99.0,143.0,39.0,7.1,44.0,170.0,B,1.672,25.790675579771523
22.0,M,176.9,75.3,15.4,72.0,140.0,47.9,16.7,61.0,228.0,A,1.7690000000000001,24.062420411067944
41.0,F,157.5,50.8,19.9,86.0,126.0,26.1,22.0,36.0,171.0,A,1.575,20.478710002519527
28.0,M,173.7,70.74,17.4,81.0,131.0,42.9,18.7,67.0,261.0,A,1.7369999999999999,23.44581957457471
29.0,M,189.8,87.9,13.5,93.0,149.0,49.6,20.4,55.0,235.0,C,1.8980000000000001,24.400372640048143
25.0,F,165.1,54.1,31.7,76.0,126.0,21.9,17.2,30.0,160.0,B,1.651,19.847376972860452
22.0,M,185.0,89.3,24.7,79.0,138.0,39.3,18.1,43.0,224.0,C,1.85,26.092037983929874
21.0,F,167.8,57.4,26.3,63.0,109.0,27.5,21.8,51.0,186.0,A,1.6780000000000002,20.385810339512528
28.0,M,171.8,64.7,11.6,81.0,136.0,46.9,19.7,54.0,230.0,A,1.7180000000000002,21.920878840897107
51.0,F,157.6,52.0,30.1,79.0,139.0,25.6,11.8,15.0,155.0,C,1.5759999999999998,20.935865392048242
51.0,F,154.0,49.5,26.6,57.0,115.0,21.0,14.5,32.0,133.0,C,1.54,20.871985157699445
44.0,M,163.7,58.4,10.3,77.0,119.0,50.0,18.4,50.0,221.0,A,1.6369999999999998,21.792923195991897
41.0,M,168.0,65.5,18.7,84.0,120.0,43.1,17.0,56.0,236.0,A,1.68,23.207199546485263
29.0,F,163.2,54.1,26.7,78.0,125.0,32.3,12.1,19.0,168.0,D,1.632,20.312199634755867
57.0,F,158.4,65.4,40.5,79.0,138.0,15.0,9.1,12.0,144.0,D,1.584,26.06558004285277
48.0,F,159.9,58.8,25.7,85.0,137.0,31.0,24.2,34.0,141.0,B,1.599,22.99748787645186
29.0,M,179.3,82.6,13.8,67.0,127.0,51.7,16.6,76.0,283.0,A,1.7930000000000001,25.69327517404394
30.0,F,155.7,52.0,30.5,79.0,116.0,20.1,10.6,33.0,160.0,C,1.557,21.449941817032823
64.0,M,170.0,84.1,24.2,95.0,154.0,41.0,10.1,28.0,181.0,C,1.7,29.100346020761247
26.0,F,164.6,56.0,28.4,63.0,100.0,28.1,21.9,50.0,185.0,A,1.646,20.66942357406814
30.0,M,170.0,69.4,19.9,69.0,116.0,39.7,14.3,48.0,219.0,B,1.7,24.01384083044983
58.0,F,162.5,50.0,32.6,64.0,104.0,27.6,24.0,17.0,145.0,C,1.625,18.93491124260355
54.0,F,160.6,53.82,22.5,68.0,125.0,28.9,17.4,31.0,132.0,B,1.6059999999999999,20.866644231082386
50.0,F,163.6,63.0,30.4,71.0,136.0,28.4,17.9,40.0,185.0,C,1.636,23.538238054531
38.0,F,159.0,53.3,25.9,70.0,132.0,26.9,22.5,34.0,165.0,A,1.59,21.08302677900399
40.0,M,175.1,65.9,16.3,90.0,138.0,47.9,16.5,35.0,219.0,C,1.751,21.493795990281807
59.0,M,169.4,65.4,25.6,83.0,130.0,41.0,19.1,27.0,195.0,C,1.694,22.790346929018177
43.0,M,175.9,90.0,26.9,81.0,147.0,50.7,16.6,33.0,221.0,D,1.7590000000000001,29.087796990447238
31.0,M,175.3,72.9,21.3,81.0,134.0,45.6,19.0,51.0,241.0,A,1.7530000000000001,23.72267702437578
40.0,M,171.4,73.9,16.4,81.0,141.0,42.9,15.8,37.0,202.0,C,1.714,25.15491204971346
29.0,F,167.8,61.1,29.8,69.0,111.0,23.2,16.6,35.0,155.0,C,1.6780000000000002,21.699878253383545
42.0,F,160.0,64.6,28.6,80.0,120.0,37.3,24.1,49.0,172.0,A,1.6,25.234374999999993
25.0,M,180.8,73.8,12.9,76.0,129.0,53.6,16.4,45.0,255.0,B,1.808,22.57665048163521
24.0,M,185.9,73.0,15.3,76.0,136.0,39.1,9.8,36.0,218.0,D,1.859,21.123412524910435
23.0,M,187.3,76.8,14.05,62.0,106.0,48.9,0.3,38.0,237.0,D,1.8730000000000002,21.892011382705704
30.0,M,174.0,77.0,13.9,84.0,122.0,50.0,21.2,50.0,229.0,B,1.74,25.43268595587264
26.0,M,169.2,70.8,13.9,84.0,122.0,48.6,15.3,55.0,260.0,A,1.692,24.730479687473803
32.0,M,174.2,74.3,23.8,84.0,118.0,51.0,16.5,51.0,215.0,A,1.742,24.484571753965312
21.0,M,176.5,78.8,24.7,97.0,159.0,33.1,10.6,61.0,165.0,D,1.765,25.295123145198183
35.0,M,166.2,67.1,15.8,84.0,154.0,43.1,18.3,45.0,240.0,A,1.662,24.291843877658888
30.0,M,174.1,70.8,20.9,77.0,117.0,39.4,11.9,35.0,205.0,C,1.7409999999999999,23.358003299812843
38.0,F,156.8,49.8,24.6,80.0,120.0,25.5,17.2,26.0,158.0,B,1.568,20.25523219491878
23.0,M,169.9,80.3,24.1,79.0,155.0,47.9,12.6,51.0,222.0,C,1.699,27.818184778568284
36.0,M,170.0,73.5,19.5,64.0,116.0,41.7,24.7,42.0,213.0,B,1.7,25.432525951557096
41.0,M,178.3,75.4,11.3,90.0,150.0,44.1,19.3,63.0,241.0,B,1.7830000000000001,23.71748636165895
21.0,M,179.2,79.8,24.8,72.0,131.0,42.8,11.0,56.0,227.0,D,1.7919999999999998,24.85002790178572
